url,name,total_time,rating_value,rating_count,calories,fat_g,sat_fat_g,sugar_g,fiber_g,cholesterol_mg,sodium_mg,carbs_g,protein_g,ingredients
feastandwest.com/virgin-bloody-mary/,Virgin Bloody Mary,5m,5,38,98,7,1,4,3,N/A,2693,10,2,Bloody Mary salt (for rim); 2 ounces zero-proof spirit OR brine from olives or pickles (optional); 4 ounces tomato juice; 1/2 ounce lemon juice; 1/2 teaspoon Worcestershire sauce; 2 to 4  dashes hot sauce (to taste); 1/2 teaspoon horseradish; 1/2 teaspoon celery salt; 1/2 teaspoon sea salt; 1/4 teaspoon black pepper; garnishes such as a celery stick (olives and bacon)
feastandwest.com/strawberry-sugar/,Homemade Strawberry Sugar,5m,5,38,56,0.04,N/A,14,0.2,N/A,0.1,14,N/A,8  freeze-dried strawberry slices; ¼ cup granulated sugar
feastandwest.com/sidecar-cocktail/,Sidecar Cocktail,5m,5,38,225,0.2,0.04,10,0.1,N/A,3,11,0.1,"2 ounces cognac (or brandy); 1 ounce Cointreau orange liqueur; 1 ounce lemon juice; orange twist (for garnish); 1 tablespoon coarse sugar (or granulated sugar, for the rim)"
feastandwest.com/pineapple-mimosas/,Pineapple Mimosas,5m,5,38,159,0.2,0.03,16,0.1,N/A,9,17,0.3,"2 ounces pineapple juice (see note); 1 ounce triple sec ( or other orange liqueur such as Cointreau or Grand Marnier, optional); 3 ounces champagne (prosecco, cava or other sparkling wine)"
feastandwest.com/mixed-berry-smoothie/,Mixed Berry Smoothie,5m,5,38,232,1,0.1,37,9,N/A,11,56,4,1½ cup orange juice (or milk); 1  banana; 1 cup strawberries; 1 cup blackberries; 1 cup blueberries; 1 cup ice cubes (optional)
feastandwest.com/madras/,Madras Drink,5m,5,38,158,0.2,0.02,14,1,N/A,2,15,1,1 ½ ounces vodka; 3 ounces cranberry juice; 1 ounce orange juice; 1 slice orange  (or piece of orange zest); 3  cranberries (fresh)
feastandwest.com/french-gimlet/,French Gimlet,5m,5,38,176,0.02,N/A,11,0.1,N/A,1,13,0.1,1 ounce gin; 1 ounce elderflower liqueur; 1 ounce lime juice
feastandwest.com/bloody-mary-bar/,Bloody Mary Bar,30m,5,38,348,0.1,0.01,4,0.5,N/A,3556,5,1,"64 ounces Bloody Mary mix (two 32-ounce bottles ); 750 ml vodka (1 bottle); 1500 ml other alcohols  (2 bottles, such as tequila, gin, rum or bourbon); 5 lbs ice; 1/2 cup rim salt; various condiments (such as hot sauce, Worcestershire sauce and prepared horseradish); garnishes (such as celery, pickled veggies, fresh herbs and a few creative options (more ideas below))"
feastandwest.com/blackberry-mojito/,Blackberry Mojito,5m,5,38,273,1,N/A,17,12,N/A,38,36,5,5  or 6 blackberries (plus more for garnish); 8 to 10  mint leaves (plus more for garnish); 1 ounce simple syrup; 1 ounce lime juice; 2 ounces light rum; 2 ounces club soda; lime wedge (for garnish)
pinchofyum.com/simple-homemade-tomato-soup,Simple Homemade Tomato Soup,1h,4.8,152,156,5.1,1.5,10.9,3.5,16.4,1581.9,21.6,8.4,"4 slices bacon, cut into small pieces; 2 carrots, chopped; half of a yellow onion, chopped; 4 cloves garlic, minced; 1 1/2 tablespoons tomato paste; 1 tablespoon flour; 4 cups chicken broth (more to thin out the soup at the end as needed); 1/2 teaspoon dried thyme; 1 bay leaf; one 28-ounce can whole San Marzano tomatoes; 2 tablespoons cream (optional &#8211; to add at the end as desired); kosher salt to taste (I like 1-2 teaspoons)"
www.skinnytaste.com/black-beans-and-rice/,Black Beans and Rice,50m,4.95,54,236,2,0.5,0.5,4.5,N/A,331,46.5,6.5,1 tablespoon olive oil; 1/4 cup sofrito (I keep this in my freezer); 1  can black beans (rinsed and drained); 2 cups long grain rice (I like Carolina); 3 1/2 cups water; 1  packet Sazon with achiote (or 1/2 tablespoon homemade sazon); 1 large vegetable or chicken bouillon cube (such as Maggi); 1 teaspoon kosher salt
feastandwest.com/boozy-dole-whip-recipe/,Boozy Dole Whip,65m,4.96,50,410,8,5,42,3,29,57,52,4,1 scoop vanilla ice cream; 4 ounces pineapple juice; 1 cups pineapple chunks (frozen); 2 ounces light rum (or spiced rum)
www.skinnytaste.com/veggie-lasagna-stuffed-portobello/,Veggie Lasagna Stuffed Portobello Mushrooms,45m,4.95,53,236,13,N/A,4,2.5,83,522,13,20,1 teaspoon olive oil; 2  loose cups baby spinach (chopped); 3 cloves chopped garlic; 1/3 cup chopped onion; 1/3 cup chopped red bell pepper; kosher salt; 3/4 cup part skim ricotta; 1/2 cup grated parmesan cheese; 1  large egg; 4  large basil leaves (chopped); 4  large portobella mushroom caps; 1/2 cup marinara sauce; 1/2 cup part skim shredded mozzarella
feastandwest.com/homemade-clamato-juice/,Homemade Clamato Juice,70m,4.98,43,41,0.2,0.02,5,1,N/A,665,10,1,3 cups tomato juice; 1 cup clam juice or clam broth; ½ cup lemon juice; ¼ cup Worcestershire sauce; 2-3 dashes hot sauce; 1 ½ teaspoons black pepper; ¾ teaspoon salt; ¾ teaspoon celery salt
feastandwest.com/french-75/,French 75 Cocktail,5m,4.98,43,217,0.1,0.01,12,1,N/A,15,13,0.2,"2 ounces London Dry gin; ½ ounce simple syrup; ½ ounce lemon juice (fresh-squeezed ); 3 ounces champagne (brut, chilled); lemon twist (for garnish)"
www.skinnytaste.com/cauliflower-fried-rice/,"Cauliflower ""Fried Rice""",30m,4.88,86,108,3,N/A,1,6,47,868,14,9,"1  medium head (about 24 oz cauliflower, rinsed); 1 tbsp sesame oil; 2  egg whites; 1  large egg; pinch of salt; cooking spray; 1/2  small onion (diced fine); 1/2 cup frozen peas and carrots; 2  garlic cloves (minced); 5  scallions (diced, whites and greens separated); 3 tbsp soy sauce (or more to taste (Tamari for Gluten Free, Coconut Aminos for Paleo/Whole30))"
www.skinnytaste.com/baked-chicken-breasts/,Oven Baked Chicken Breast Recipe,95m,4.89,81,271,9,2,0.5,N/A,129,170,5,40,"4 6 ounce  boneless skinless chicken breasts  (preferably organic); kosher salt (Diamond Crystal Kosher, if using Morton&#39;s or table salt use less); 3/4 teaspoon garlic powder; 1/2 teaspoon dried parsley; 1/2 teaspoon paprika; 1 1/2 tablespoons mayonnaise; 1/3 cup seasoned Panko Breadcrumbs (OR gluten free panko); 2 tablespoons shredded Parmesan cheese; 1  lemon (cut into wedges for serving)"
www.loveandlemons.com/jalapeno-margarita/,Spicy Margarita Recipe,15m,4.93,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"¼  jalapeño pepper (sliced, plus more slices for garnish); 1 ounce blanco tequila; 1 ounce orange liqueur; 1 ounce fresh lime juice (plus a lime wedge for the glass rim); ½ ounce agave nectar, simple syrup, or freshly squeezed orange juice; Ice; Tajín or kosher salt (optional, for the glass rim)"
funmoneymom.com/watermelon-crush-cocktail/,Watermelon Crush Cocktail,15m,5,37,167,0.2,0.02,15,1,N/A,8,17,1,1 cup watermelon (chopped ); 1 ½ oz. watermelon vodka; 2 oz. Sprite; ice; watermelon slice (for garnish)
funmoneymom.com/harry-potter-birthday-cake/,Harry Potter Birthday Cake,35m,5,37,694,27,16,93,3,107,607,113,6,2 cups all purpose flour; ¾ cup cocoa powder; 2 tsp. Baking soda; ½ tsp. Baking powder; 1 tsp. Salt; 3  large eggs; 2 cups granulated sugar; 1 cup buttermilk; ½ cup vegetable oil; 1 tsp. vanilla extract; 1 cup hot water; 1 ½ cups butter (softened); 6 cups powdered sugar; 2 tsp. vanilla extract; 2-4 tbsp. heavy cream; green gel food coloring; pink gel food coloring (+ a few drops of regular red food coloring (optional))
funmoneymom.com/christmas-sugar-cookies/,Christmas Sugar Cookies,70m,5,37,228,7,4,29,0.4,27,93,41,2,1/2 cup butter (softened); 2/3 cup sugar; 1  large egg; 1 tsp vanilla extract; 1/2 tsp almond extract; 1 3/4 cups all purpose flour; 1/4 tsp baking powder; 1 tbsp corn starch; 1/4 tsp salt; 2 1/2 cups powdered sugar; 2-3 tbsp milk; Food colorings of your choice
feastandwest.com/aperol-spritz/,Aperol Spritz,5m,5,37,214,0.02,N/A,3,0.3,N/A,20,18,0.2,2 ounces Aperol; 4 ounces prosecco; 2 ounces club soda; 1 slice orange  (for garnish)
www.skinnytaste.com/spinach-stuffed-chicken-breast-with-tomato-feta/,Spinach Tomato Feta Stuffed Chicken Breast,35m,4.83,120,407,22,6.5,3.5,1.5,148,830,7,44.5,"4  organic boneless (skinless chicken breasts, about 6 oz each); 3/4 tsp kosher salt; 3/4 tsp paprika; 1/2 tsp garlic powder; 1 cup baby spinach (chopped); 2/3 cup sundried tomatoes in oil (drained and chopped); 2/3 cups crumbled feta cheese; 1  medium shallot (chopped); 1  large garlic clove (minced); 1/4 cup chopped fresh basil; 2 tablespoons plain or gluten-free panko; 1 tablespoon chopped fresh oregano; 1 tablespoon grated Parmesan cheese; 1/4 teaspoon kosher salt; 1 tablespoon olive oil (divided)"
funmoneymom.com/easy-baked-beans-with-bacon/,Easy Baked Beans With Bacon,20m,4.95,52,195,6,2,9,6,14,640,30,7,28 oz can of baked beans; 4 slices bacon (cooked); 1  small red onion (diced); 1/4 cup ketchup; 1/4 cup yellow mustard; 1/4 cup brown sugar; Salt & pepper to taste
www.skinnytaste.com/spinach-artichoke-lasagna-roll-up/,Spinach Artichoke Lasagna Roll-up,75m,4.98,42,250,9,4.5,5,3,48,376.5,48,15,2 cups homemade marinara sauce ((or jarred) plus more for serving); 8  uncooked lasagna noodles (wheat or gluten-free); 5 oz package frozen chopped spinach (thawed and squeezed well (1/2 cup squeezed)); 5 ounces canned artichoke hearts (drained and chopped fine); 15 oz part skim ricotta cheese (I like Polly-o); 1/2 cup grated Parmesan cheese; 1 clove minced garlic; 1  large egg; kosher salt and fresh pepper; 1/2 cup part-skim mozzarella cheese (shredded); optional parsley for garnish
www.recipetineats.com/garden-salad/#wprm-recipe-container-66524,Garden Salad,7m,4.98,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1  small head iceberg lettuce or other lettuce or leafy greens (, chopped into big bite size pieces (5 to 6 big handfuls)); 1 cup cherry or grape tomatoes, halved ((~125g/4oz), or 2 tomatoes cut into wedges or chunks); 1  cucumber (, sliced (medium Lebanese / Persian cucumber, or 1/2 long Telegraph/English cucumber)); 1  carrot (, peeled and grated using a box grater); 1 tsp parsley or chives (, very finely chopped (if you're feeling fancy!)); 1 tbsp cider vinegar ((or any vinegar or lemon juice) (Note 1)); 3 tbsp extra virgin olive oil ((or other neutral oil)); 1/2 tsp Dijon Mustard ((or other non spicy smooth mustard)); 1/2 tsp cooking/kosher salt ((or 1/4 tsp table salt)); 1/2 tsp black pepper"
www.loveandlemons.com/watermelon-juice/,Watermelon Juice,10m,4.98,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"8 cups cubed seedless watermelon; 2 tablespoons fresh lime juice; 1/2 teaspoon ginger juice; Sparkling water (optional); Fresh mint (optional, for garnish)"
funmoneymom.com/valentine-brownie-truffles/,Valentine Brownie Truffles,87m,4.98,43,110,2,1,16,0.03,N/A,54,21,1,19  ounces brownie mix (1 box); 2 tablespoons corn syrup; 2 tablespoons chocolate syrup; 1/4 cup water; 1 cup Valentine's Day sprinkles
feastandwest.com/classic-irish-coffee/,Irish Coffee,5m,4.98,42,165,2,1,11,0.1,6,11,11,0.4,"½ cup brown sugar; ½ cup water; 1 teaspoon unsweetened cocoa powder; 1 teaspoon instant espresso powder; 1 teaspoon vanilla paste (or vanilla extract); 1 teaspoon Irish whiskey (optional); ½ ounce Irish cream syrup (or simple syrup, to taste); 1½ ounces Irish whiskey (see note); 4 ounces freshly brewed coffee (hot); 1 ounce whipped cream  (or heavy cream); ¼ teaspoon cocoa powder (for garnish)"
feastandwest.com/bloody-caesar/,Bloody Caesar Cocktail,10m,4.98,42,158,0.1,0.03,5,1,N/A,2385,7,1,2 ounces vodka; 4 ounces clamato juice; ½ ounce lemon juice (fresh); ½ teaspoon Worcestershire sauce; 2 to 4 dashes hot sauce (to taste); ½ teaspoon celery salt; ½ teaspoon sea salt; ¼ teaspoon black pepper; celery stick (for garnish); lemon wedge (for garnish)
www.loveandlemons.com/garlic-butter/,Garlic Butter,5m,4.96,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,½ cup unsalted butter (at room temperature); 1 tablespoon finely chopped fresh parsley or chives; 2  garlic cloves (grated); ½ teaspoon sea salt
www.budgetbytes.com/sweet-potato-tortilla-soup/,Sweet Potato Tortilla Soup,55m,4.93,51,326.23,8.98,N/A,N/A,13.08,N/A,1337.36,55.38,10.55,"2 Tbsp cooking oil ($0.04); 1  yellow onion  ($0.33); 2 cloves garlic  ($0.16); 2 Tbsp chili powder*  ($0.30); 1 tsp ground cumin  ($0.10); 1/4 tsp cayenne pepper ($0.03); 1/2 cup masa harina or cornmeal**  ($0.12); 6 cups vegetable broth  ($0.63); 2 Tbsp tomato paste  ($0.19); 1  15oz. can diced tomatoes  ($0.72); 1  15oz. can black beans  ($0.68); 1  sweet potato (about 1 lb.) ($0.44); 1 cup frozen corn kernels  ($0.37); Optional toppings: cilantro, avocado, shredded cheddar, sour cream, crispy tortilla strips, fresh lime"
www.recipetineats.com/middle-eastern-rice-mejadra/#wprm-recipe-container-24343,Middle Eastern Rice (Mejadra),20m,4.93,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2 tbsp olive oil; 2 tsp cumin seeds (or 1 tsp ground cumin); 1 1/2 tbsp coriander seeds (or 1 1/2 tsp ground coriander); 1 cup basmati or long grain rice (, uncooked); 1 1/4 cup / 315 ml  water ((see notes)); 400g / 14 oz  canned brown lentils, drained (1 can) (, drained ); 1/2 tsp ground turmeric; 1 1/2 tsp ground cinnamon; 1 tsp sugar; 1 tsp salt; Black pepper; 3  large or 4 small onions (, very finely sliced); 1 cup / 250 ml   vegetable or sunflower oil; Salt"
www.loveandlemons.com/beet-greens/,Sautéed Beet Greens,5m,4.92,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 bunch beet greens; 1 teaspoon extra-virgin olive oil; 1  garlic clove (finely chopped); Sea salt and freshly ground black pepper; 2 tablespoons golden raisins; Lemon wedge (for squeezing); 1 tablespoon chopped walnuts or pistachios
sallysbakingaddiction.com/maple-almond-cranberry-granola/,Maple Almond Cranberry Granola,1h 30m,5,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2 and 1/2 cups (213g) old-fashioned whole rolled oats; 1 cup (140g) whole almonds*; 2/3 cup (80g) dried cranberries; 1/2 or 1 teaspoon ground cinnamon (I always use a full teaspoon!)*; pinch salt (about 1/8 teaspoon); 1/2 cup (120ml) pure maple syrup; 1/4 cup (56g) coconut oil, melted; 1 teaspoon pure vanilla extract"
feastandwest.com/irish-cream-syrup/,Irish Cream Syrup,15m,5,36,34,0.04,0.01,8,0.02,N/A,1,8,0.02,½ cup sugar; ½ cup water; ¾ teaspoon unsweetened cocoa powder; ¾ teaspoon instant espresso powder; 1 teaspoon vanilla extract; 1 teaspoon Irish whiskey (optional)
feastandwest.com/classic-martini/,Classic Martini,5m,5,36,158,N/A,N/A,0.1,N/A,N/A,1,2,0.02,2 ounces London Dry gin; 1 ounce vermouth; 1 dash orange bitters; 1  lemon twist (for garnish)
pinchofyum.com/chopped-thai-salad-sesame-garlic-dressing,Chopped Thai Salad with Sesame Garlic Dressing,25m,4.8,145,306,21.7,2.3,11.8,5.3,0,294.3,22.7,9.3,"1/3 cup canola oil; 3 cloves garlic, peeled; 3 tablespoons low sodium soy sauce; 2 tablespoons water; 2 tablespoons white distilled vinegar; 2 tablespoons honey; 1 tablespoon sesame oil; 1 tablespoon lemongrass paste (ginger would also work); a squeeze of lime juice; 16 ounces frozen shelled edamame; 5-6 cups baby kale; 3 large carrots; 2 bell peppers (1 red, 1 yellow); 1 cup cilantro leaves; 1/4 cup green onions; 3/4 cup cashews (if you can find them, Trader Joe&#8217;s Thai Lime and Chili Cashews are the bomb)"
www.loveandlemons.com/spanish-rice/,Spanish Rice,45m,4.93,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1 tablespoon extra-virgin olive oil; ½  white onion (diced); 1 cup basmati rice (rinsed); 1 tablespoon tomato paste; 2  garlic cloves (minced); ½ cup diced fresh tomatoes or canned tomato sauce; 1  jalapeño pepper (stemmed, seeded, and chopped); ½ teaspoon sea salt; ¼ teaspoon dried oregano; 1½ cups vegetable broth"
www.budgetbytes.com/cottage-cheese-breakfast-bowls-6-ways/,Apple Cinnamon Cottage Cheese Breakfast Bowl,5m,4.96,44,242,7.7,N/A,N/A,2.7,N/A,356.5,31.6,13.6,"1/2 cup 2% cottage cheese ($0.49); 1/2  apple, chopped ($0.37); 1 Tbsp chopped walnuts ($0.22); 1 Tbsp maple syrup ($0.34); 1 pinch cinnamon ($0.05)"
funmoneymom.com/rainbow-donuts-just-5-ingredients/,Rainbow Donuts,35m,4.98,41,66,1,0.4,7,0.2,15,118,13,1,"1 box white cake mix (15.25 oz size); 3  eggs; 1 cup water; 1/3 cup vegetable oil; 16 ounces  white frosting; Food coloring:  pink, teal, purple, blue, ,yellow (teal, purple, blue, yellow)"
feastandwest.com/virgin-mint-julep/,Virgin Mint Julep,5m,4.98,41,59,0.01,N/A,16,0.1,N/A,27,16,0.04,¾ ounce mint syrup; 2 ½ ounces zero-proof whiskey alternative; 1 cup crushed ice; 1 sprig mint  (for garnish)
www.skinnytaste.com/salmon-coconut-curry-with-spinach-and-chickpeas/,Salmon Coconut Curry with Spinach and Chickpeas,25m,4.92,62,453,20,7.5,1.5,5,94,275,23.5,41,1/2 teaspoon kosher salt (plus more to taste); 1/4 teaspoon freshly ground black pepper; 4  6-ounce skin-on salmon filets; 2 teaspoons olive oil (divided); 1  small onion (diced (about 1 small)); 3  peeled garlic cloves (grated); 1  2-inch piece peeled ginger (grated); 1  large Fresno chili (finely diced); 1  15-oz can chickpeas (rinsed and drained); 1 1/2 teaspoons Madras curry powder; 1  14-ounce can light coconut milk; 5 ounces baby spinach
cookieandkate.com/chocolate-peanut-butter-crispy-bars-recipe/,Chocolate Peanut Butter Crispy Bars,20m,4.9,72,258,16.5,4.6,19.6,2.7,0,118.8,27.4,4.9,"3 cups brown rice crisps*; 1 &frac14; cups whole pecans, chopped, divided; ¾ cup creamy peanut butter (plus a pinch of salt if your peanut butter is unsalted); ½ cup honey; 1 ½ cups (9 ounces) chocolate chips*; &frac12; teaspoon flaky sea salt or &frac14; teaspoon kosher salt"
www.skinnytaste.com/lighter-buffalo-chicken-dip/,Buffalo Chicken Dip,40m,4.95,51,121,6.5,4,2.5,N/A,48,707,4.5,15,2   boneless skinless chicken breasts (16 ounces*); 4 oz 1/3 less fat cream cheese (softened (Philadelphia)); 1 cup fat-free sour cream or Greek yogurt (I prefer sour cream); 1/2 cup Franks red hot sauce (or whatever hot sauce you like); 1/2 cup crumbled blue cheese; 1 teaspoon white vinegar; scallions (optional for garnish); cut up celery sticks and carrot sticks (for dipping)
omnivorescookbook.com/easy-chinese-cucumber-salad/,Easy Chinese Cucumber Salad (拍黄瓜),10m,4.95,51,38,0.9,N/A,1.1,1,N/A,520,7.6,1.3,"1  English cucumbers (about 11 oz / 300 g) (, tough skin removed); 3 cloves garlic (, crushed and minced); 1 tablespoon Chinkiang vinegar ((or rice vinegar)); 1 tablespoon light soy sauce ((or soy sauce)); 1 teaspoon sugar; 1/2 teaspoon salt; 1/2 teaspoon sesame oil; 2 teaspoons Homemade chili oil  ((or store-bought chili oil), or to taste (Optional)); 1 tablespoon Lao Gan Ma Chili Crisp (, or to taste (Optional))"
www.budgetbytes.com/spinach-and-feta-turkey-meatballs/,Spinach and Feta Turkey Meatballs,30m,4.93,57,402.8,28.15,N/A,N/A,1.15,N/A,552.8,11.85,23.9,"4 oz. fresh spinach ($1.67); 2 Tbsp olive oil, divided ($0.32); 1 lb. lean ground turkey (93% lean) ($4.49); 1/2 cup breadcrumbs ($0.24); 1/4 tsp garlic powder ($0.02); Freshly cracked pepper ($0.02); 1/4 tsp salt ($0.02); 1 large egg ($0.22); 2 oz. feta, crumbled ($0.83)"
funmoneymom.com/banana-pudding-fluff-recipe/,Banana Pudding Fluff,40m,5,35,292,12,6,28,1,23,240,45,4,"5.1 ounce instant banana cream pudding mix (1 box); 1 ¾ cups cold milk; 8 ounces cream cheese (softened to room temperature); 8 ounces Cool Whip (thawed); 3-4  bananas (medium, sliced); 2 cups mini marshmallows; 3 cups Mini Nilla Wafers"
feastandwest.com/virgin-mojito/,Virgin Mojito,5m,5,35,90,0.1,N/A,22,1,N/A,24,25,0.3,8-10 leaves fresh mint; 1 ounce simple syrup; 1 ounce fresh lime juice (approx. 1 lime); 2 ounces zero-proof rum; 1-2 ounces club soda; 1 wedge lime (for garnish); 1 sprig fresh mint (for garnish)
feastandwest.com/green-mimosas/,Green Mimosas,5m,5,35,139,0.1,0.01,11,0.1,N/A,7,14,0.5,2 ounces orange juice; 1 ounce blue curaçao; 3 ounces champagne
feastandwest.com/agua-fresca/,Agua Fresca,130m,5,35,201,0.2,0.03,44,4,N/A,25,53,1,"2 cups chopped fresh fruit; 2 cups water; 2 tablespoons honey (or agave nectar); 1 tablespoon lime juice (about ½ lime ); ice cubes or crushed ice ( for serving, optional); fresh mint or basil (for garnish); lime slice  (for garnish)"
funmoneymom.com/pink-starburst-jello-shots/,Starburst Jello Shots,255m,4.98,41,94,0.4,0.4,9,N/A,N/A,35,11,1,1 box  Pink Starburst jello mix   (3.9 ounce size); 2 cups water (divided); 1 cup vodka; 12  Pink Starburst candies
